user_id,order_id,date,category,product_id,product_name,quantity,price,cost_price
U0036,ORD0336,2024-09-19,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0082,ORD0167,2024-02-07,Beauty,P0012,Shampoo,1,362.93,257.65
U0158,ORD0758,2023-11-03,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0152,ORD0345,2024-06-03,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0131,ORD0546,2024-05-16,Home & Kitchen,P0025,Bedsheet Set,2,2960.2,1940.28
U0182,ORD0577,2023-11-03,Clothing,P0016,T-shirt,3,1940.37,1263.49
U0122,ORD0836,2023-01-18,Beauty,P0013,Lip Balm,1,510.46,426.52
U0095,ORD0340,2024-11-20,Clothing,P0016,T-shirt,3,1940.37,1263.49
U0029,ORD0427,2024-08-20,Grocery,P0009,Green Tea,1,747.64,566.28
U0079,ORD0816,2024-12-05,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0162,ORD0028,2024-09-03,Grocery,P0010,Almonds 500g,1,977.5,671.9
U0122,ORD0272,2024-11-02,Grocery,P0009,Green Tea,1,747.64,566.28
U0199,ORD0593,2024-08-14,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0059,ORD0739,2023-02-22,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0150,ORD0492,2023-06-24,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0135,ORD0645,2024-09-26,Fitness,P0030,Treadmill,1,648.25,452.22
U0199,ORD0862,2024-01-25,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0038,ORD0842,2024-11-28,Fitness,P0027,Dumbbells,3,7534.14,6543.01
U0063,ORD0033,2024-08-09,Clothing,P0016,T-shirt,3,1940.37,1263.49
U0180,ORD0113,2023-07-15,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0005,ORD0452,2023-11-18,Electronics,P0001,Smartphone,2,4370.86,3869.15
U0108,ORD0156,2024-02-27,Home & Kitchen,P0023,Dinner Set,2,1664.51,1329.54
U0177,ORD0209,2024-02-25,Beauty,P0011,Face Wash,1,650.67,417.63
U0129,ORD0794,2024-09-18,Fitness,P0026,Yoga Mat,2,7765.8,6465.34
U0121,ORD0894,2023-03-05,Fitness,P0029,Protein Powder,1,981.39,646.53
U0181,ORD0142,2024-06-15,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0054,ORD0575,2023-11-29,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0170,ORD0490,2024-06-22,Electronics,P0003,Bluetooth Speaker,3,2404.17,1555.01
U0097,ORD0322,2023-06-27,Grocery,P0006,Basmati Rice 5kg,1,237.05,211.21
U0118,ORD0935,2024-06-29,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0088,ORD0560,2023-12-29,Grocery,P0009,Green Tea,3,747.64,566.28
U0174,ORD0791,2024-11-28,Clothing,P0017,Jeans,2,475.64,420.78
U0165,ORD0823,2024-12-10,Beauty,P0012,Shampoo,1,362.93,257.65
U0068,ORD0625,2024-05-10,Beauty,P0014,Moisturizer,1,279.71,210.98
U0050,ORD0981,2023-09-10,Grocery,P0007,Olive Oil 1L,3,1698.4,1127.23
U0072,ORD0572,2023-11-02,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0058,ORD0965,2023-11-01,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0198,ORD0296,2024-12-22,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0054,ORD0707,2024-12-22,Clothing,P0017,Jeans,1,475.64,420.78
U0126,ORD0325,2024-05-06,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0090,ORD0574,2023-10-08,Grocery,P0008,Pasta Pack,2,527.28,345.38
U0074,ORD0125,2024-08-10,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0174,ORD0557,2024-01-24,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0102,ORD0839,2023-12-20,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0198,ORD0824,2023-05-30,Beauty,P0012,Shampoo,1,362.93,257.65
U0075,ORD0044,2023-10-22,Clothing,P0019,Jacket,2,1122.46,706.37
U0183,ORD0081,2023-12-21,Home & Kitchen,P0022,Water Bottle,2,654.75,571.46
U0114,ORD0672,2023-09-20,Clothing,P0019,Jacket,1,1122.46,706.37
U0192,ORD0491,2023-08-08,Home & Kitchen,P0022,Water Bottle,1,654.75,571.46
U0052,ORD0848,2024-07-05,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0070,ORD0956,2024-07-29,Fitness,P0030,Treadmill,3,648.25,452.22
U0179,ORD0279,2023-05-21,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0028,ORD0631,2024-08-23,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0062,ORD0249,2023-02-21,Beauty,P0012,Shampoo,3,362.93,257.65
U0172,ORD0927,2024-06-27,Clothing,P0019,Jacket,1,1122.46,706.37
U0058,ORD0654,2023-08-27,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0014,ORD0103,2024-02-28,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0085,ORD0735,2024-04-28,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0026,ORD0698,2023-05-21,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0002,ORD0988,2024-07-17,Fitness,P0030,Treadmill,1,648.25,452.22
U0041,ORD0417,2024-10-30,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0122,ORD0489,2024-10-28,Clothing,P0019,Jacket,1,1122.46,706.37
U0052,ORD0775,2023-10-22,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0083,ORD0293,2024-10-23,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0016,ORD0930,2023-04-02,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0167,ORD0588,2023-08-26,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0137,ORD0757,2023-02-08,Beauty,P0013,Lip Balm,1,510.46,426.52
U0045,ORD0428,2023-06-30,Clothing,P0020,Dress,3,2147.43,1572.02
U0010,ORD0857,2024-02-11,Beauty,P0011,Face Wash,1,650.67,417.63
U0127,ORD0191,2023-10-24,Clothing,P0018,Sneakers,1,2907.21,2449.38
U0010,ORD0010,2023-11-02,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0146,ORD0618,2023-04-20,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0086,ORD0292,2024-04-10,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0165,ORD0557,2024-06-20,Beauty,P0015,Perfume,1,633.17,388.73
U0127,ORD0911,2023-05-18,Clothing,P0020,Dress,1,2147.43,1572.02
U0130,ORD0480,2023-10-07,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0050,ORD0829,2023-04-26,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0085,ORD0167,2024-04-14,Beauty,P0011,Face Wash,3,650.67,417.63
U0166,ORD0264,2023-07-10,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0004,ORD0755,2023-12-12,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0076,ORD0582,2024-11-21,Home & Kitchen,P0021,Mixer Grinder,2,1049.17,785.36
U0194,ORD0198,2023-06-29,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0157,ORD0877,2024-10-16,Grocery,P0009,Green Tea,1,747.64,566.28
U0104,ORD0847,2024-03-13,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0132,ORD0336,2023-03-30,Grocery,P0010,Almonds 500g,1,977.5,671.9
U0103,ORD0686,2023-04-08,Clothing,P0020,Dress,3,2147.43,1572.02
U0048,ORD0144,2024-05-03,Fitness,P0030,Treadmill,1,648.25,452.22
U0083,ORD0959,2023-09-12,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0002,ORD0268,2024-01-28,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0061,ORD0458,2023-10-01,Fitness,P0027,Dumbbells,2,7534.14,6543.01
U0085,ORD0310,2024-08-19,Beauty,P0012,Shampoo,1,362.93,257.65
U0186,ORD0587,2023-01-12,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0067,ORD0670,2024-01-04,Fitness,P0027,Dumbbells,3,7534.14,6543.01
U0178,ORD0242,2023-03-05,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0171,ORD0122,2024-04-21,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0079,ORD0164,2024-02-20,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0176,ORD0515,2024-12-21,Fitness,P0030,Treadmill,1,648.25,452.22
U0198,ORD0319,2024-12-07,Clothing,P0017,Jeans,1,475.64,420.78
U0031,ORD0655,2023-10-30,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0095,ORD0630,2023-08-15,Beauty,P0011,Face Wash,1,650.67,417.63
U0057,ORD0981,2023-05-17,Home & Kitchen,P0021,Mixer Grinder,2,1049.17,785.36
U0123,ORD0157,2024-04-10,Fitness,P0030,Treadmill,1,648.25,452.22
U0192,ORD0621,2024-01-18,Fitness,P0029,Protein Powder,1,981.39,646.53
U0107,ORD0719,2024-07-16,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0121,ORD0776,2024-07-04,Clothing,P0020,Dress,3,2147.43,1572.02
U0171,ORD0846,2023-08-12,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0196,ORD0254,2024-11-27,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0194,ORD0611,2023-03-25,Clothing,P0019,Jacket,1,1122.46,706.37
U0135,ORD0458,2024-06-24,Fitness,P0030,Treadmill,1,648.25,452.22
U0181,ORD0371,2023-03-21,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0145,ORD0115,2023-03-05,Clothing,P0020,Dress,1,2147.43,1572.02
U0141,ORD0925,2024-06-01,Clothing,P0020,Dress,2,2147.43,1572.02
U0052,ORD0587,2024-07-03,Fitness,P0029,Protein Powder,1,981.39,646.53
U0039,ORD0169,2023-12-02,Clothing,P0017,Jeans,1,475.64,420.78
U0134,ORD0453,2023-04-30,Beauty,P0015,Perfume,1,633.17,388.73
U0175,ORD0211,2024-08-20,Beauty,P0015,Perfume,1,633.17,388.73
U0126,ORD0094,2024-06-06,Grocery,P0006,Basmati Rice 5kg,2,237.05,211.21
U0115,ORD0829,2023-02-26,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0117,ORD0136,2024-06-09,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0107,ORD0468,2024-07-31,Beauty,P0012,Shampoo,1,362.93,257.65
U0015,ORD0573,2024-04-18,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0173,ORD0827,2023-11-12,Grocery,P0007,Olive Oil 1L,3,1698.4,1127.23
U0186,ORD0023,2024-02-10,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0066,ORD0837,2023-01-04,Clothing,P0019,Jacket,1,1122.46,706.37
U0191,ORD0224,2024-08-15,Grocery,P0009,Green Tea,2,747.64,566.28
U0019,ORD0047,2024-03-09,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0089,ORD0718,2023-03-07,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0139,ORD0062,2023-03-12,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0121,ORD0033,2023-10-21,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0105,ORD0185,2023-05-19,Beauty,P0013,Lip Balm,1,510.46,426.52
U0197,ORD0657,2024-10-23,Electronics,P0003,Bluetooth Speaker,3,2404.17,1555.01
U0108,ORD0384,2024-01-27,Beauty,P0012,Shampoo,1,362.93,257.65
U0115,ORD0891,2024-01-22,Grocery,P0009,Green Tea,1,747.64,566.28
U0097,ORD0083,2024-11-30,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0170,ORD0896,2024-07-06,Grocery,P0007,Olive Oil 1L,2,1698.4,1127.23
U0035,ORD0670,2023-12-23,Beauty,P0014,Moisturizer,2,279.71,210.98
U0031,ORD0183,2024-07-04,Beauty,P0013,Lip Balm,1,510.46,426.52
U0101,ORD0542,2023-05-11,Fitness,P0030,Treadmill,1,648.25,452.22
U0187,ORD0229,2023-01-04,Clothing,P0019,Jacket,1,1122.46,706.37
U0194,ORD0024,2023-11-02,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0119,ORD0690,2024-07-11,Beauty,P0013,Lip Balm,2,510.46,426.52
U0109,ORD0545,2024-01-24,Clothing,P0020,Dress,1,2147.43,1572.02
U0059,ORD0254,2024-04-16,Grocery,P0006,Basmati Rice 5kg,3,237.05,211.21
U0089,ORD0159,2023-10-10,Electronics,P0001,Smartphone,2,4370.86,3869.15
U0049,ORD0960,2023-04-26,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0009,ORD0829,2024-11-07,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0108,ORD0630,2023-01-17,Beauty,P0012,Shampoo,1,362.93,257.65
U0062,ORD0212,2023-03-10,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0026,ORD0609,2023-02-04,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0115,ORD0613,2024-11-19,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0181,ORD0894,2023-02-19,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0063,ORD0759,2023-02-15,Grocery,P0009,Green Tea,2,747.64,566.28
U0103,ORD0450,2023-08-28,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0139,ORD0223,2023-02-27,Beauty,P0012,Shampoo,1,362.93,257.65
U0036,ORD0516,2023-10-24,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0060,ORD0836,2024-08-12,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0082,ORD0592,2024-09-04,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0198,ORD0689,2023-11-25,Electronics,P0002,Smartwatch,3,7587.95,5915.55
U0061,ORD0310,2023-05-27,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0170,ORD0534,2023-08-15,Fitness,P0030,Treadmill,1,648.25,452.22
U0106,ORD0308,2023-10-09,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0016,ORD0571,2024-08-28,Grocery,P0009,Green Tea,1,747.64,566.28
U0189,ORD0934,2023-06-29,Home & Kitchen,P0022,Water Bottle,1,654.75,571.46
U0161,ORD0696,2024-03-13,Clothing,P0018,Sneakers,1,2907.21,2449.38
U0143,ORD0508,2023-02-18,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0089,ORD0965,2024-10-20,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0172,ORD0391,2024-06-21,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0082,ORD0714,2024-03-02,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0105,ORD0153,2023-11-04,Clothing,P0020,Dress,1,2147.43,1572.02
U0097,ORD0189,2024-07-04,Grocery,P0008,Pasta Pack,2,527.28,345.38
U0122,ORD0247,2023-08-19,Clothing,P0017,Jeans,1,475.64,420.78
U0077,ORD0879,2024-12-25,Grocery,P0006,Basmati Rice 5kg,1,237.05,211.21
U0037,ORD0826,2024-04-19,Clothing,P0018,Sneakers,1,2907.21,2449.38
U0015,ORD0576,2024-02-27,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0107,ORD0571,2024-06-26,Electronics,P0002,Smartwatch,3,7587.95,5915.55
U0035,ORD0398,2023-09-06,Grocery,P0010,Almonds 500g,1,977.5,671.9
U0066,ORD0209,2023-12-05,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0166,ORD0081,2024-04-05,Electronics,P0001,Smartphone,2,4370.86,3869.15
U0095,ORD0095,2024-07-02,Beauty,P0015,Perfume,3,633.17,388.73
U0186,ORD0850,2023-07-15,Fitness,P0030,Treadmill,3,648.25,452.22
U0014,ORD0275,2024-01-22,Fitness,P0028,Resistance Bands,3,4903.83,4298.51
U0173,ORD0620,2024-09-09,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0011,ORD0895,2023-03-16,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0049,ORD0824,2024-08-24,Fitness,P0027,Dumbbells,3,7534.14,6543.01
U0186,ORD0688,2024-07-26,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0056,ORD0491,2023-08-02,Beauty,P0012,Shampoo,1,362.93,257.65
U0086,ORD0311,2023-01-16,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0055,ORD0960,2023-07-14,Fitness,P0027,Dumbbells,2,7534.14,6543.01
U0190,ORD0121,2024-05-05,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0063,ORD0713,2024-09-10,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0181,ORD0210,2024-02-11,Grocery,P0009,Green Tea,1,747.64,566.28
U0062,ORD0566,2023-11-26,Beauty,P0012,Shampoo,3,362.93,257.65
U0199,ORD0290,2024-01-25,Beauty,P0012,Shampoo,1,362.93,257.65
U0120,ORD0547,2024-10-26,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0092,ORD0316,2023-09-25,Electronics,P0001,Smartphone,3,4370.86,3869.15
U0093,ORD0526,2024-05-24,Electronics,P0001,Smartphone,3,4370.86,3869.15
U0120,ORD0101,2024-04-25,Beauty,P0014,Moisturizer,1,279.71,210.98
U0195,ORD0860,2023-11-24,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0053,ORD0380,2023-11-17,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0106,ORD0047,2024-07-30,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0057,ORD0760,2023-05-30,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0005,ORD0268,2024-07-20,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0150,ORD0594,2024-03-03,Home & Kitchen,P0025,Bedsheet Set,3,2960.2,1940.28
U0076,ORD0157,2023-07-20,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0085,ORD0236,2024-01-24,Clothing,P0019,Jacket,2,1122.46,706.37
U0146,ORD0854,2023-09-09,Beauty,P0014,Moisturizer,1,279.71,210.98
U0128,ORD0564,2024-11-01,Beauty,P0013,Lip Balm,1,510.46,426.52
U0176,ORD0346,2023-09-21,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0196,ORD0842,2024-05-15,Clothing,P0017,Jeans,1,475.64,420.78
U0186,ORD0658,2024-05-17,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0118,ORD0173,2023-12-27,Beauty,P0015,Perfume,1,633.17,388.73
U0044,ORD0144,2024-07-13,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0126,ORD0189,2024-07-09,Beauty,P0012,Shampoo,1,362.93,257.65
U0165,ORD0981,2023-03-02,Clothing,P0019,Jacket,1,1122.46,706.37
U0135,ORD0035,2023-03-18,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0172,ORD0050,2023-01-07,Grocery,P0009,Green Tea,2,747.64,566.28
U0106,ORD0141,2024-10-07,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0060,ORD0070,2024-12-25,Clothing,P0018,Sneakers,1,2907.21,2449.38
U0039,ORD0010,2023-08-12,Beauty,P0013,Lip Balm,2,510.46,426.52
U0130,ORD0467,2024-01-18,Clothing,P0016,T-shirt,3,1940.37,1263.49
U0016,ORD0633,2024-10-15,Clothing,P0017,Jeans,1,475.64,420.78
U0171,ORD0957,2024-09-23,Grocery,P0008,Pasta Pack,3,527.28,345.38
U0124,ORD0676,2024-05-14,Grocery,P0006,Basmati Rice 5kg,1,237.05,211.21
U0005,ORD0007,2024-06-28,Clothing,P0017,Jeans,2,475.64,420.78
U0142,ORD0422,2023-01-13,Beauty,P0014,Moisturizer,1,279.71,210.98
U0005,ORD0543,2023-10-09,Grocery,P0007,Olive Oil 1L,2,1698.4,1127.23
U0138,ORD0294,2023-01-18,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0129,ORD0833,2024-12-15,Grocery,P0010,Almonds 500g,1,977.5,671.9
U0173,ORD0441,2023-07-03,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0028,ORD0941,2023-04-09,Grocery,P0006,Basmati Rice 5kg,2,237.05,211.21
U0135,ORD0153,2023-09-04,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0050,ORD0635,2024-06-23,Clothing,P0020,Dress,1,2147.43,1572.02
U0065,ORD0835,2023-12-29,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0069,ORD0815,2024-02-11,Clothing,P0017,Jeans,1,475.64,420.78
U0021,ORD0383,2024-02-20,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0118,ORD0579,2023-09-07,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0179,ORD0232,2023-11-04,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0176,ORD0848,2023-03-24,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0168,ORD0879,2024-10-27,Clothing,P0017,Jeans,2,475.64,420.78
U0195,ORD0033,2023-04-06,Beauty,P0014,Moisturizer,1,279.71,210.98
U0104,ORD0389,2024-01-22,Beauty,P0014,Moisturizer,1,279.71,210.98
U0142,ORD0488,2023-02-27,Clothing,P0020,Dress,1,2147.43,1572.02
U0164,ORD0010,2024-12-20,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0044,ORD0085,2024-05-26,Electronics,P0003,Bluetooth Speaker,2,2404.17,1555.01
U0112,ORD0661,2023-12-06,Clothing,P0019,Jacket,1,1122.46,706.37
U0145,ORD0879,2023-04-08,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0136,ORD0942,2023-02-13,Clothing,P0020,Dress,1,2147.43,1572.02
U0059,ORD0217,2024-12-09,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0146,ORD0487,2023-10-05,Fitness,P0030,Treadmill,3,648.25,452.22
U0012,ORD0947,2023-03-18,Electronics,P0001,Smartphone,3,4370.86,3869.15
U0176,ORD0948,2023-10-15,Clothing,P0020,Dress,3,2147.43,1572.02
U0140,ORD0578,2024-11-04,Home & Kitchen,P0022,Water Bottle,1,654.75,571.46
U0009,ORD0184,2023-11-19,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0005,ORD0985,2023-08-01,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0151,ORD0148,2024-12-30,Beauty,P0012,Shampoo,3,362.93,257.65
U0102,ORD0952,2023-03-20,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0077,ORD0167,2024-07-31,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0062,ORD0581,2024-02-03,Clothing,P0020,Dress,1,2147.43,1572.02
U0174,ORD0919,2024-07-07,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0085,ORD0394,2023-05-24,Home & Kitchen,P0024,Wall Clock,3,1902.7,1438.48
U0177,ORD0742,2023-03-22,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0129,ORD0764,2023-12-21,Fitness,P0028,Resistance Bands,3,4903.83,4298.51
U0014,ORD0101,2024-03-23,Clothing,P0019,Jacket,1,1122.46,706.37
U0060,ORD0859,2023-03-19,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0088,ORD0620,2024-09-20,Clothing,P0018,Sneakers,1,2907.21,2449.38
U0153,ORD0407,2023-12-01,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0008,ORD0650,2023-10-07,Clothing,P0020,Dress,1,2147.43,1572.02
U0116,ORD0503,2023-08-22,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0092,ORD0567,2024-01-20,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0111,ORD0191,2024-11-27,Grocery,P0010,Almonds 500g,2,977.5,671.9
U0150,ORD0677,2024-01-25,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0022,ORD0791,2024-09-25,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0076,ORD0818,2023-09-10,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0183,ORD0076,2023-03-26,Grocery,P0010,Almonds 500g,2,977.5,671.9
U0069,ORD0158,2024-01-25,Fitness,P0030,Treadmill,1,648.25,452.22
U0183,ORD0803,2024-10-11,Grocery,P0007,Olive Oil 1L,3,1698.4,1127.23
U0040,ORD0758,2024-02-03,Fitness,P0029,Protein Powder,2,981.39,646.53
U0082,ORD0370,2023-04-20,Fitness,P0029,Protein Powder,1,981.39,646.53
U0024,ORD0006,2023-11-12,Beauty,P0014,Moisturizer,1,279.71,210.98
U0114,ORD0369,2023-10-04,Fitness,P0026,Yoga Mat,2,7765.8,6465.34
U0027,ORD0136,2023-03-31,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0048,ORD0442,2024-04-04,Fitness,P0029,Protein Powder,1,981.39,646.53
U0143,ORD0569,2024-06-08,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0105,ORD0106,2023-01-27,Grocery,P0007,Olive Oil 1L,2,1698.4,1127.23
U0023,ORD0363,2024-07-21,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0024,ORD0612,2024-09-04,Beauty,P0012,Shampoo,1,362.93,257.65
U0084,ORD0885,2024-01-30,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0004,ORD0299,2024-02-28,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0100,ORD0798,2023-03-28,Beauty,P0015,Perfume,2,633.17,388.73
U0186,ORD0923,2024-07-26,Grocery,P0010,Almonds 500g,1,977.5,671.9
U0063,ORD0586,2024-06-17,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0044,ORD0702,2024-01-25,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0044,ORD0143,2023-10-03,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0078,ORD0275,2024-05-19,Fitness,P0030,Treadmill,1,648.25,452.22
U0038,ORD0065,2023-06-21,Beauty,P0012,Shampoo,1,362.93,257.65
U0112,ORD0283,2024-03-07,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0077,ORD0496,2023-03-20,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0093,ORD0258,2023-09-10,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0185,ORD0641,2024-05-22,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0153,ORD0632,2023-07-20,Clothing,P0017,Jeans,1,475.64,420.78
U0118,ORD0110,2023-05-19,Home & Kitchen,P0022,Water Bottle,1,654.75,571.46
U0078,ORD0007,2024-02-10,Beauty,P0014,Moisturizer,1,279.71,210.98
U0086,ORD0862,2024-09-27,Beauty,P0013,Lip Balm,1,510.46,426.52
U0098,ORD0824,2023-12-04,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0113,ORD0343,2024-03-16,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0167,ORD0998,2024-08-31,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0035,ORD0308,2023-11-25,Beauty,P0012,Shampoo,2,362.93,257.65
U0155,ORD0971,2024-12-12,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0052,ORD0491,2023-11-18,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0046,ORD0988,2024-02-12,Grocery,P0009,Green Tea,1,747.64,566.28
